world_rank,university_name,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,international_students,year,continent,female_ratio,male_ratio,lat,lon,cost_of_living,international_ratio,Y1 ,Y2 ,Y3 ,Y4 ,Y5 ,Y6 
107,University of Cape Town,South Africa,36.6,83.3,42.1,82.8,-,56.1,20040,12.1,18%,2011,Africa,53,47,-33.9582875,18.4599735,454.643,0.18,-0.416728477135245,0.43461697443459,-0.623913858124279,-2.39401992697444,-0.919923977568759,-0.09746367763238
109,Pennsylvania State University,United States,46.3,19.9,49.2,77.6,44,56,44501,12.4,12%,2011,North America,46,54,39.9456098,-79.659401,748.037,0.12,-0.316504168145266,0.811482827604496,-0.835596125666975,1.38899634271809,-0.076851651637605,-0.2817364381656
109,Seoul National University,South Korea,62.3,44.9,54.1,54.6,43,56,26389,13.9,10%,2011,Asia,,,37.46685,126.94892,823.151,0.1,-0.800098214200105,0.216755669899653,0.132541285426682,0.871031952129544,1.26758915729864,0.320837866550708
111,Hong Kong Baptist University,Hong Kong,32.9,71.8,32.5,97.6,26.7,55.6,10441,11,25%,2011,Asia,61,39,22.3874201,114.2082222,836.098,0.25,-0.106503731364589,-1.90144254808138,-1.11573742036969,0.225763325588376,-0.706330381303791,-0.05599602824318
112,Bilkent University,Turkey,34.3,47.7,36.1,95.7,32.4,55.4,,,,2011,Asia,,,39.8708829,32.7539187,376.747,,0.43837152781266,0.853178984624148,-2.6785706005827,-1.13147219228439,-0.757648866598665,-0.218914441247312
112,Tokyo Institute of Technology,Japan,62.9,24.8,63.4,45.5,60.5,55.4,9586,7.3,13%,2011,Asia,13,87,35.605038,139.6827549,891.631,0.13,-1.03999124567055,1.0472296849276,0.991077269618322,1.65865025069607,1.24901677790529,-0.026294783110169
114,Eindhoven University of Technology,Netherlands,55.4,44.9,51.7,56.9,99.8,55.3,8176,16,14%,2011,Europe,19,81,51.4486602,5.4903996,800.681,0.14,-1.25658435839523,1.31255836481381,1.7963598824814,0.2022444333715,-0.36628931163304,0.214789130770559
115,National Taiwan University,Taiwan,50.3,29.2,59,61.6,35.7,55.2,31891,11.9,7%,2011,Asia,39,61,25.0168284,121.5384692,640.288,0.07,-0.248504020853314,1.10210472774068,-0.984056721191915,0.594115173787014,0.987905617912248,-0.407969495228632
115,University of Hawaii,United States,38.3,34.2,47.6,81,-,55.2,,,,2011,North America,,,21.3072682,-157.8113824,748.037,,-0.527656216281306,0.766030576674279,0.037211682418875,0.628232187602491,-0.953412785292102,-0.441504727098947
117,"University of California, Riverside",United States,38.6,63,47.4,78.3,30.5,55.1,20626,22,12%,2011,North America,51,49,33.9637058,-117.339778,748.037,0.12,-0.203743548964808,-0.829898775946944,-0.88813102277614,0.012677750013821,0.224725954630098,-0.348785917268277
118,University of Geneva,Switzerland,46.6,95.7,49.7,63.1,32.7,55,15668,15,39%,2011,Europe,61,39,46.1994,6.1451,1296.412,0.39,-1.15726411332617,-3.70871357127464,1.70991070502233,1.38033352140446,1.0112057959453,0.054541362782779
119,KU Leuven,Belgium,57.7,29.6,62.9,45.2,97.7,54.8,42503,41.9,18%,2011,Europe,54,46,50.8748552,4.7079313,780.779,0.18,-1.23859750126029,2.03496352363917,1.83852413775876,0.600711655078568,0.275100472985304,-0.13431304774923
120,Nanjing University,China,52.2,50.2,46.2,66,43.4,54.6,29743,13.3,10%,2011,Asia,46,54,32.0565957,118.7740883,419.868,0.1,-0.05289141151437,1.42195146933422,-1.45765334218851,-1.1697226913718,0.569786335054719,0.205449840595889
120,Queen Mary University of London,United Kingdom,39.7,91,44.1,73.5,38.9,54.6,14260,14,40%,2011,Europe,52,48,51.5247272,-0.0393103,698.496,0.4,-0.330005810186586,-1.24224915874024,-0.446238218234229,-1.26244450520884,0.280282504740208,-0.046952984822633
122,Michigan State University,United States,50.4,30.4,52.7,63.7,-,54.5,44750,15.7,15%,2011,North America,51,49,42.718568,-84.4779157,748.037,0.15,-0.691841195380162,1.24219063625455,0.412748332127681,0.739796929166004,-0.024960071206568,-0.135450278938022
122,Technical University of Denmark,Denmark,46.2,64,46.9,64.6,95.5,54.5,9990,5,18%,2011,Europe,27,73,55.7854144,12.5202151,870.766,0.18,-1.1526908699819,0.160792067050016,1.90072941278486,-0.09435265587805,-0.723299329867525,0.086411896182526
124,Ghent University,Belgium,52.8,24.7,59.1,52.8,97.1,54.4,32166,34.1,9%,2011,Europe,57,43,51.0079474,3.7108811,780.779,0.09,-1.07345755311035,2.00405926292414,1.60298477117982,0.784830960524025,-0.162649010341132,-0.230464650988689
124,Lancaster University,United Kingdom,43.5,73.8,41.9,74.9,28.8,54.4,11512,14.9,33%,2011,Europe,52,48,54.0097537,-2.7875749,698.496,0.33,-0.149561646656803,-0.921320030303995,-0.952748307094504,-0.551629455244382,0.441533910789311,0.081812319705266
124,Leiden University,Netherlands,47.3,40,54.9,59.3,100,54.4,21222,17.1,10%,2011,Europe,59,41,52.1548467,4.4838765,800.681,0.1,-1.08945455407214,1.36711145818698,1.73872667741757,0.331559412717319,-0.582089694804518,-0.237907415695644
127,University of Alberta,Canada,53.7,71.6,58,49.7,44.5,54.3,36299,21.6,23%,2011,North America,55,45,53.5238572,-113.5228267,695.607,0.23,-0.61731763571298,-0.03329935903794,0.12790272542833,-0.713354507204454,1.42514092220597,-0.019841681776482
128,University of Glasgow,United Kingdom,45.6,55.1,50.3,65.1,61,54.2,22616,16,29%,2011,Europe,57,43,55.8723154,-4.2892178,698.496,0.29,-0.521889878032511,0.454484410874122,0.148309043531786,-0.261839521387184,0.115866055871178,-0.145443503615217
129,Stockholm University,Sweden,36.9,-,49.2,75.9,31.7,54,31715,23.7,8%,2011,Europe,62,38,59.3633336,18.0587943,765.585,0.08,-0.243133606110892,-1.0635062283012,-0.661063444320936,-0.17789195980873,0.306819063768823,-0.44047985854421
130,Osaka University,Japan,61.7,20.1,63.4,40,73.4,53.4,23144,7.8,9%,2011,Asia,31,69,34.8080904,135.4578522,891.631,0.09,-1.01506478943393,1.49430708884413,1.5143238088895,1.66456123684432,1.09271694710939,-0.069259612456353
130,University of Victoria,Canada,32.9,-,48.3,79.1,27.4,53.4,17581,21.5,11%,2011,North America,56,44,48.4620599,-123.3114198,695.607,0.11,-0.012934577430354,-0.948424609286545,-1.10174741057432,-0.466101381670833,0.208169074741517,-0.577357186892487
132,Tohoku University,Japan,60.3,20.1,62.5,41.2,82.3,53.3,17200,5,7%,2011,Asia,25,75,38.2530945,140.8736593,891.631,0.07,-1.08218181878514,1.63522944535248,1.76639550032593,1.5785798741116,0.791300615490965,-0.081641434073276
132,University of Freiburg,Germany,52.4,46.2,41.4,64.3,79.8,53.3,26467,31.2,16%,2011,Europe,52,48,47.9959,7.85222,723.534,0.16,-0.675192378346991,1.01532339946364,0.744447330561212,0.019044935826421,-0.364498141689083,0.413301720206055
132,University of Iowa,United States,48.6,31.7,59.8,54.8,-,53.3,27526,11.6,11%,2011,North America,52,48,41.665901,-91.5731884,748.037,0.11,-0.663950451321293,1.33316768327549,0.670937655410993,0.638995896187068,0.384568405447568,-0.431365876702526
135,University of Bergen,Norway,39.9,66.6,42.1,73.1,41.5,52.7,11623,11.1,12%,2011,Europe,60,40,60.3689555,5.3501637,1080.593,0.12,-0.544283928889956,-2.02819555218709,0.777319843664216,1.30809176343572,0.076632123292579,-0.081138420993479
136,University of Lausanne,Switzerland,43.1,84.1,50.5,59.1,42.5,52.6,11964,13.1,22%,2011,Europe,,,46.5225695,6.5809505,1296.412,0.22,-1.01218952587117,-3.15549909676414,2.05277362189591,1.64445166750693,0.81624415669931,-0.144219127682385
137,University of Sheffield,United Kingdom,48.9,62.7,49.2,58.4,40.3,52.5,23311,15.5,31%,2011,Europe,50,50,53.3815248,-1.4806814,698.496,0.31,-0.258091039277562,-0.069083188096804,-0.265052311595536,-0.335336334918777,0.938503608882508,0.032407535436404
138,University of Montreal,Canada,56.1,-,49.4,51.9,-,52.4,38264,20.3,25%,2011,North America,57,43,45.492754,-73.580477,695.607,0.25,-0.811970845772906,0.464820387063164,0.843985111097867,-0.870797346631436,0.62498205220132,0.395720344841265
139,VU University Amsterdam,Netherlands,47.6,30.6,51.6,58.5,81.4,52.3,23280,16.3,6%,2011,Europe,56,44,52.3334124,4.8657866,800.681,0.06,-0.669951948030757,1.27372047492085,1.11253395849339,0.829721031480596,-0.188004629450617,-0.184827867612902
140,Pierre and Marie Curie University,France,51.9,30.7,37.2,71.5,26.4,52.2,27862,8.7,18%,2011,Europe,48,52,48.8471,2.3575,800.895,0.18,0.043877575894489,-0.006905404625712,-0.959051266654751,1.44590444903208,0.524349307356512,0.374693399506942
140,University of Dundee,United Kingdom,34.1,54.4,41,79.3,49.3,52.2,11628,15.3,25%,2011,Europe,60,40,56.4579675,-2.9821483,698.496,0.25,-0.004902849370563,-0.098801475138939,-0.537073538116126,-0.115809328353365,-0.491522308629367,-0.320547480964853
142,University of Barcelona,Spain,34.1,22.3,33.7,91.9,30,52.1,47491,12.2,10%,2011,Europe,62,38,41.3868913,2.1635238,585.29,0.1,0.592109633981514,0.739785056944826,-2.12124887159853,0.70266701117788,-0.723062833415264,-0.262563693683586
143,Utrecht University,Netherlands,43.4,52.6,53,58.8,55.3,52,30779,15.4,7%,2011,Europe,59,41,52.0851623,5.1741064,800.681,0.07,-0.420432640055583,0.069194521551828,0.489369782977397,0.306170726360174,0.467348921735715,-0.337689156543258
144,Wageningen University and Research Center,Netherlands,58.5,24.3,48.8,53,-,51.9,9248,17,21%,2011,Europe,56,44,51.9846,5.6658,800.681,0.21,-0.641021921872405,1.39952945039419,0.804065181868071,1.18915123435637,0.426838766150654,0.299771328825239
145,University of Auckland,New Zealand,34.8,94.3,39.2,71.8,61.1,51.8,29787,18.9,28%,2011,Oceania,54,46,-36.8484794,174.7717277,777.034,0.28,-0.395812306353016,-1.28134690221132,0.622680968898013,-1.2534041408151,-0.363703026709415,-0.023642575186914
145,University of Birmingham,United Kingdom,50.3,73.8,50.7,52.1,34.8,51.8,25295,16.4,23%,2011,Europe,54,46,52.4510426,-1.9367799,698.496,0.23,-0.239307501473615,-0.407027374392541,-0.183030903634443,-0.683481121149895,1.39765952993752,0.086053454048907
147,Alexandria University,Egypt,29.5,19.3,28,99.8,36,51.6,127431,23.3,1%,2011,Africa,46,54,31.2105111,29.9131456,283.122,0.01,1.04366081674294,2.00127471205444,-3.19006869589094,-0.630311988751936,-1.32892780771467,-0.261837924421512
147,Uppsala University,Sweden,49.6,77.9,62.2,40.7,39.5,51.6,25266,18.2,12%,2011,Europe,57,43,59.85519,17.63149,765.585,0.12,-0.484735935632623,-0.512964657881594,0.532416047682405,-0.624216652994718,1.8837580864855,-0.293348390679669
149,Hong Kong Polytechnic University,Hong Kong,39.4,82.9,45.7,62.4,57.2,51.4,22064,25.9,26%,2011,Asia,51,49,22.304572,114.1797629,836.098,0.26,-0.466892393376992,-1.06228238131461,0.84250695389415,-0.579185440427159,0.216096919556325,-0.110727944742007
149,University of Aberdeen,United Kingdom,37.8,86.1,45.2,64.6,47,51.4,12938,15.8,33%,2011,Europe,54,46,57.164588,-2.1018535,698.496,0.33,-0.179833218323525,-0.843538422903966,0.023505193905562,-1.22424113333032,0.367569620884207,-0.159337803886539
151,Delft University of Technology,Netherlands,55.5,47.4,67.7,29,99.4,51.3,15920,19.4,25%,2011,Europe,26,74,51.9958959,4.3720411,800.681,0.25,-1.16283775987839,1.66027248219348,2.55704805815419,-0.019650210568007,0.929130207555103,-0.282054028190006
152,"Birkbeck, University of London",United Kingdom,41.2,88.5,35.8,70.6,27.4,51.2,9454,17.2,38%,2011,Europe,55,45,51.522,-0.1305,698.496,0.38,0.087366292797385,-1.39125281362568,-0.739037058992636,-1.06540036489008,0.547746671780361,0.267718583368672
152,Newcastle University,United Kingdom,42.7,80.5,42.8,63.6,31.1,51.2,20174,15.2,29%,2011,Europe,50,50,54.9802324,-1.6145263,698.496,0.29,-0.002001210173064,-0.941228996916616,-0.510796728941185,-0.858129454211805,0.822289400143722,0.066392834328202
152,University of New South Wales,Australia,49.5,70.7,48.9,51.2,60,51.2,38309,25.9,33%,2011,Oceania,47,53,-33.9175828,151.2312402,771.256,0.33,-0.52672958964272,-0.123391846263834,0.858635436380416,-0.488726550377912,0.75562570587744,0.140466646764758
155,Pompeu Fabra University,Spain,35,44.1,33,84.7,40,51.1,10901,18.3,13%,2011,Europe,59,41,41.379,2.1798,585.29,0.13,0.420372186585353,0.382747206069437,-1.44283002319766,-0.162225970929046,-0.609485511935781,-0.080362515681193
156,Indiana University,United States,48.5,37.7,42.5,63.2,-,51,62468,13.6,13%,2011,North America,53,47,39.1691002,-86.5197898,748.037,0.13,-0.385329703636603,0.953884200791136,0.509331894877881,0.487876682722597,-0.180275062190003,0.169336962080287
156,Iowa State University,United States,49.3,23.2,49.6,58.2,49.6,51,29991,17.4,11%,2011,North America,44,56,42.0279101,-93.6446441,748.037,0.11,-0.129820139137974,1.09163121970223,-0.113494597869687,1.15109720785822,0.568627219333411,-0.131876877977538
158,Georgia Health Sciences University,United States,67.3,16.3,41.7,48.9,50.1,50.7,,,,2011,North America,,,34.36594,-89.52536,748.037,,-0.262324635609315,1.55959897243146,0.015211112446237,1.44338818486402,1.08320734066866,0.825341207886515
159,Erasmus University Rotterdam,Netherlands,39.4,58.6,43.6,65.5,-,50.4,20580,18.9,18%,2011,Europe,48,52,51.9228696,4.4874986,800.681,0.18,-0.393899549590583,0.004393919042188,0.842413611910094,-0.02073678204488,-0.338912768388096,-0.134198828421648
159,University of Delaware,United States,38.4,16.8,51.9,61.3,100,50.4,19262,15.9,10%,2011,North America,56,44,39.6810328,-75.7540184,748.037,0.1,-0.494541179783591,2.13550608844515,1.37288362792764,0.842693498697923,-0.966834983819648,-0.595143960096837
161,Arizona State University,United States,43,24.1,44.1,66.9,-,50.3,83236,29.9,9%,2011,North America,50,50,32.2287642,-110.9574232,748.037,0.09,-0.21118621153862,1.26440940032648,0.328215538283468,0.936802213093761,-0.450119653648368,-0.16810082405598
161,Boston College,United States,40.1,31.6,33.6,78,-,50.3,13216,17.4,19%,2011,North America,54,46,42.3354481,-71.1681386,748.037,0.19,-0.102324211720166,0.817926896428871,0.109654409042855,0.725578540441748,-1.04950721922573,0.095522351485354
163,National Sun Yat-Sen University,Taiwan,46.1,21.3,50.6,58.9,37.5,50.2,9336,19.6,4%,2011,Asia,37,63,22.62794,120.2663185,640.288,0.04,0.230568338035107,1.31273256424,-0.87961039512961,0.818795374457298,0.791384753830895,-0.319233906889218
164,Georgetown University,United States,65.1,24.7,44.7,45,-,50.1,15408,8.5,14%,2011,North America,53,47,38.9089393,-77.0745796,748.037,0.14,-0.521885010535792,1.74359922339305,0.81590137979478,0.935621394025231,0.782376411742497,0.710106652775142
165,University of Amsterdam,Netherlands,42.5,38.2,49.2,60.2,38.8,50,24570,14.4,11%,2011,Europe,53,47,52.3550532,4.9509783,800.681,0.11,0.022537531819266,0.12342045229756,-0.164743725590765,0.958623363050309,0.678808791770123,-0.337060416697056
165,University of Liverpool,United Kingdom,40.8,59.8,47.8,59.6,40.6,50,18815,13.6,30%,2011,Europe,52,48,53.4045857,-2.9645608,698.496,0.3,0.048044979004036,-0.08363790821611,-0.263959208924739,-0.27637174732705,0.696786164834009,-0.253720826744322
167,Aarhus University,Denmark,38.1,33.4,55.6,57.3,61.5,49.9,23895,13.6,14%,2011,Europe,54,46,56.1672052,10.2026089,870.766,0.14,-0.289865025721151,0.452922035272515,0.841279805097209,1.18681287636546,0.22794557518726,-0.711998134838861
168,University of Leeds,United Kingdom,46.2,50,48,55.6,38.3,49.8,27703,14.7,21%,2011,Europe,58,42,53.8038719,-1.5524571,698.496,0.21,0.054838905956751,0.266964645607921,-0.332244817340923,0.090110417980713,0.964861699435905,-0.091450091895017
168,University of Wurzburg,Germany,48.7,40.3,40.9,60.4,-,49.8,26576,38.4,8%,2011,Europe,57,43,49.79391,9.95121,723.534,0.08,-0.281759887999436,1.00335043496609,0.524058507497742,0.276077771841199,-0.088692960353099,0.246622448779241
170,University of Groningen,Netherlands,41.7,35.5,56.4,54.1,34.2,49.7,24556,25.6,12%,2011,Europe,52,48,53.2196783,6.5625148,800.681,0.12,0.04927585008915,0.219550538603453,-0.164604085807361,1.05584927526141,1.10302064659384,-0.625363791917648
171,Sun Yat-sen University,China,46.2,29.3,34.7,70.2,41.2,49.6,51351,16.6,8%,2011,Asia,51,49,23.0946118,113.2878899,419.868,0.08,0.592997130772025,1.8194175309572,-1.75723995929622,-0.439761376795995,0.081449358424738,0.255085466792121
172,Goethe University Frankfurt,Germany,39.2,56.1,37.3,69.5,41.6,49.4,31861,9.3,15%,2011,Europe,60,40,50.11552,8.68417,723.534,0.15,0.188854754243666,-0.252498631775016,-0.427089498243703,0.00148016732689,0.094018506374161,0.012637822292957
173,Bielefeld University,Germany,39.9,-,35.7,70.4,-,49.3,21428,67.8,8%,2011,Europe,57,43,52.0376885,8.4932233,723.534,0.08,-0.289193983295664,-0.118566957747472,0.537158235125091,-0.732930978826338,-0.584133648121471,0.200608496459848
174,Nanyang Technological University,Singapore,43.6,96.3,51.7,45,40,49,25028,16.2,33%,2011,Asia,48,52,1.3484104,103.6829797,746.753,0.33,-0.207673959462274,-1.1459094100683,0.556971877533502,-1.34593655888508,1.5051151735276,-0.093734561733192
174,University of East Anglia,United Kingdom,42.1,62.8,40.4,62.8,29.7,49,14992,14.7,28%,2011,Europe,58,42,52.6221571,1.2409136,698.496,0.28,0.2678446014373,-0.454476925221759,-0.66468410016428,-0.246597328545554,0.761869576962056,0.041887232091045
174,University of Nottingham,United Kingdom,46.8,74.8,44.1,52.5,38.4,49,30144,15,27%,2011,Europe,54,46,52.9387428,-1.2002957,698.496,0.27,0.004205389625561,-0.444672877099589,-0.045364031794408,-0.762875060007813,1.12442849221222,0.181411393644642
177,University of Copenhagen,Denmark,44.1,45.8,45.7,58.3,26.1,48.8,27545,4.1,19%,2011,Europe,67,33,55.6801502,12.572327,870.766,0.19,0.129167731396454,-0.617462471746821,-0.207796674014661,1.14717381307695,1.05624346826002,-0.138427149441594
178,Humboldt University of Berlin,Germany,50.9,46.1,44.5,52,27.8,48.5,29987,52.5,16%,2011,Europe,,,52.5184093,13.392908,723.534,0.16,0.21149709503685,0.146231359628146,-0.523851474496228,0.45058374212674,1.36613472378208,0.182430835032522
178,Monash University,Australia,39.4,87.1,38.8,60.5,40.8,48.5,50882,40.5,36%,2011,Oceania,56,44,-37.7839746,144.9586743,771.256,0.36,0.022689718866603,-1.26185049436062,0.204750615967952,-0.867744862575625,0.592213788467235,0.119804976083188
178,University of Bonn,Germany,46.8,46.8,33.8,65.3,29.4,48.5,32474,70.4,13%,2011,Europe,55,45,50.7338124,7.1022465,723.534,0.13,0.356550113290334,-0.107408921570081,-0.800458962244142,0.459448922413596,0.593786630303445,0.374434977075209
181,National Chiao Tung University,Taiwan,53.2,57.9,54.4,32.9,98.7,48.3,12646,16.6,5%,2011,Asia,27,73,24.7867677,120.9972441,640.288,0.05,-0.676278446441038,1.84135120851927,1.9862247009899,-1.09338346668081,0.59689351752602,0.121895187360571
182,RWTH Aachen University,Germany,50,63.8,42.5,48.9,56.6,48.2,37917,27.6,16%,2011,Europe,31,69,50.7791703,6.0672873,723.534,0.16,-0.156152156041427,0.20489106470228,0.603738678262071,-0.443482017751958,0.801555633881412,0.343265315282807
